feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.0,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
4.52,False,False,False,False,False,False,True,False,False,False,False,False
3.53,False,False,False,False,False,False,True,False,False,False,False,False
0.0,False,False,False,False,False,False,True,False,False,False,False,False
9.48,False,False,False,False,False,False,True,False,False,False,False,False
7.89,False,False,False,False,False,False,True,False,False,False,False,False
29.93,False,False,False,False,False,False,True,False,False,False,False,False
19.6,False,False,False,False,False,False,True,False,False,False,False,False
6.220000000000001,False,False,False,False,False,False,True,False,False,False,False,False
2.45,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.95,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.0,False,False,False,False,False,False,True,False,False,False,False,False
10.11,False,False,False,False,False,False,True,False,False,False,False,False
9.52,False,False,False,False,False,False,True,False,False,False,False,False
2.34,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
8.219999999999999,False,False,False,False,False,False,True,False,False,False,False,False
11.719999999999999,False,False,False,False,False,False,True,False,False,False,False,False
12.41,False,False,False,False,False,False,True,False,False,False,False,False
26.47,False,False,False,False,False,False,True,False,False,False,False,False
16.48,False,False,False,False,False,False,True,False,False,False,False,False
6.9,False,False,False,False,False,False,True,False,False,False,False,False
1.2,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.0,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.95,False,False,False,False,False,False,True,False,False,False,False,False
0.0,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
16.240000000000002,False,False,False,False,False,False,True,False,False,False,False,False
19.490000000000002,False,False,False,False,False,False,True,False,False,False,False,False
3.92,False,False,False,False,False,False,True,False,False,False,False,False
0.15,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
9.7,False,False,False,False,False,False,True,False,False,False,False,False
3.4,False,False,False,False,False,False,True,False,False,False,False,False
6.51,False,False,False,False,False,False,True,False,False,False,False,False
14.450000000000001,False,False,False,False,False,False,True,False,False,False,False,False
33.33,False,False,False,False,False,False,True,False,False,False,False,False
17.59,False,False,False,False,False,False,True,False,False,False,False,False
5.14,False,False,False,False,False,False,True,False,False,False,False,False
1.36,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.0,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.0,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
7.9,False,False,False,False,False,False,True,False,False,False,False,False
14.42,False,False,False,False,False,False,True,False,False,False,False,False
21.099999999999998,False,False,False,False,False,False,True,False,False,False,False,False
18.409999999999997,False,False,False,False,False,False,True,False,False,False,False,False
12.879999999999999,False,False,False,False,False,False,True,False,False,False,False,False
3.6,False,False,False,False,False,False,True,False,False,False,False,False
0.4,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.0,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
0.05,False,False,False,False,False,False,True,False,False,False,False,False
